#	Time	X	Y	Z	T1	a1	b1	t1	r/min	T2	a2	b2	t2	r/min	GlobalTime	#
1473	-6550.19	-2355.44	182.36	32.438122	0.945734	0.201129	115854600	1849.675515	30.76638	0.801344	0.064294	116886286	1950.180684	2022年1月24日	12时22分40秒	1515
1480	-6538.41	-2335.03	182.08	32.438259	0.946186	0.201553	119098415	1849.667703	30.766081	0.80158	0.064512	118424605	1950.199637	2022年1月24日	12时22分40秒	1522
1483	-6562.85	-2329.3	182.28	32.43808	0.946425	0.201783	120720328	1849.677909	30.766121	0.802058	0.064986	121501223	1950.197102	2022年1月24日	12时22分40秒	1525
1489	-6548.93	-2306.47	182.61	32.438202	0.946909	0.202275	123964137	1849.670953	30.766159	0.802302	0.065244	123039529	1950.194693	2022年1月24日	12时22分40秒	1531
1493	-6576.24	-2300.06	183.55	32.438099	0.947158	0.202545	125586047	1849.676826	30.7661	0.802817	0.065808	126116151	1950.198433	2022年1月24日	12时22分40秒	1535
1499	-6587.62	-2278.47	184.55	32.43808	0.947699	0.203117	128829862	1849.677909	30.76614	0.803402	0.066433	129192775	1950.195897	2022年1月24日	12时22分40秒	1541
1502	-6593.46	-2267.3	184.82	32.438061	0.947986	0.203404	130451766	1849.678993	30.76618	0.803708	0.06675	130731082	1950.193362	2022年1月24日	12时22分40秒	1544
1509	-6606.92	-2245.54	185.44	32.43808	0.948549	0.203973	133695577	1849.677909	30.76614	0.804335	0.067397	133807702	1950.195897	2022年1月24日	12时22分40秒	1551
1515	-6621.47	-2223.88	185.59	32.438259	0.949124	0.204529	136939401	1849.667703	30.766239	0.804987	0.068038	136884323	1950.189622	2022年1月24日	12时22分40秒	1557
1519	-6628.67	-2212.83	185.26	32.438202	0.949428	0.204799	138561314	1849.670953	30.7661	0.805325	0.068346	138422635	1950.198433	2022年1月24日	12时22分40秒	1561
1525	-6643.07	-2190.48	183.94	32.438122	0.950053	0.20533	141805134	1849.675515	30.766121	0.806022	0.068936	141499251	1950.197102	2022年1月24日	12时22分40秒	1567
1528	-6680.83	-2183.31	182.78	32.438358	0.950383	0.205594	143427040	1849.662057	30.766121	0.80675	0.069539	144575870	1950.197102	2022年1月24日	12时22分40秒	1570
1535	-6664.97	-2154.95	181.4	32.43816	0.951058	0.206148	146670870	1849.673348	30.7663	0.807122	0.069855	146114176	1950.185755	2022年1月24日	12时22分40秒	1577
1538	-6702.81	-2147.59	180.73	32.438202	0.951378	0.20642	148292778	1849.670953	30.76614	0.807837	0.070485	149190804	1950.195897	2022年1月24日	12时22分40秒	1580
1545	-6688.46	-2121.62	180.21	32.438339	0.951972	0.206955	151536596	1849.663141	30.766279	0.808172	0.070802	150729111	1950.187086	2022年1月24日	12时22分40秒	1587
1548	-6725.08	-2114.65	180.18	32.43816	0.952259	0.207224	153158513	1849.673348	30.76626	0.808842	0.071433	153805731	1950.188291	2022年1月24日	12时22分40秒	1590
1554	-6739.92	-2093.07	179.54	32.438179	0.952836	0.207747	156402334	1849.672264	30.766159	0.809514	0.072037	156882357	1950.194693	2022年1月24日	12时22分40秒	1596
1558	-6746.69	-2082.32	178.98	32.438099	0.95313	0.207996	158024243	1849.676826	30.76618	0.809843	0.072325	158420665	1950.193362	2022年1月24日	12时22分40秒	1600
1564	-6759.52	-2061.24	177.54	32.438179	0.953709	0.208476	161268058	1849.672264	30.766279	0.810493	0.072864	161497283	1950.187086	2022年1月24日	12时22分40秒	1606
1571	-6770.82	-2040.54	175.97	32.43824	0.954277	0.208937	164511881	1849.668786	30.766159	0.811115	0.07337	164573909	1950.194693	2022年1月24日	12时22分41秒	1613
1574	-6775.57	-2030.42	175.16	32.438019	0.954553	0.209159	166133793	1849.681388	30.7663	0.81141	0.073606	166112217	1950.185755	2022年1月24日	12时22分41秒	1616
1580	-6783.37	-2010.95	173.05	32.438221	0.955093	0.209568	169377603	1849.669869	30.766239	0.811971	0.07402	169188839	1950.189622	2022年1月24日	12时22分41秒	1622
1584	-6786.84	-2001.31	171.55	32.43832	0.955371	0.209757	170999514	1849.664224	30.76618	0.812254	0.074202	170727151	1950.193362	2022年1月24日	12时22分41秒	1626
