#,X,Y,Z,q_x,q_y,q_z,q_w
7579,-7.421373297,-2.959746945,0.116923046,0.55079965,0.833961086,0.003521969,-0.033410318
7580,-7.421389788,-2.959810001,0.11692943,0.550704586,0.834023386,0.003519776,-0.033422464
7581,-7.421392764,-2.959875079,0.116939803,0.550608551,0.834088226,0.003571374,-0.033381131
7582,-7.421390768,-2.959942115,0.116947287,0.550537743,0.834135833,0.003616322,-0.03335459
7583,-7.421386968,-2.960017854,0.116953914,0.550496754,0.834161549,0.003649202,-0.033384379
7584,-7.421384375,-2.96009241,0.116960363,0.550479306,0.834169927,0.003661121,-0.033461362
7585,-7.421375594,-2.960173339,0.116967531,0.550506313,0.834148494,0.003667113,-0.033550577
7586,-7.421360281,-2.960251692,0.116982576,0.550563444,0.834107526,0.003677654,-0.033630406
7587,-7.421337622,-2.960334984,0.117004826,0.550625778,0.834063058,0.003685916,-0.033711756
7588,-7.421309766,-2.960424363,0.117032934,0.550688119,0.834018271,0.003686464,-0.033801325
7589,-7.421279397,-2.960518849,0.117061982,0.550714401,0.833996245,0.003675594,-0.033917562
7590,-7.421246206,-2.960620698,0.11708936,0.550711055,0.833992796,0.003651761,-0.03405899
7591,-7.421207351,-2.960723968,0.117118896,0.550694883,0.833997398,0.003644935,-0.034208205
7592,-7.421156118,-2.960826136,0.117149927,0.550662057,0.834014322,0.003659936,-0.034322221
7593,-7.421090521,-2.960931139,0.117192604,0.550617819,0.834040551,0.003681229,-0.034392228
7594,-7.421015238,-2.961041118,0.117241538,0.55055295,0.834082304,0.003694301,-0.034416724
7595,-7.420932288,-2.961163435,0.117291311,0.550496497,0.834118638,0.003678461,-0.034440871
7596,-7.420844834,-2.961291711,0.117346113,0.550446202,0.834150745,0.003658198,-0.034469268
7597,-7.420748074,-2.961432529,0.117414735,0.550411166,0.834173617,0.003657075,-0.034475363
7598,-7.420642624,-2.961580509,0.117489031,0.550374382,0.834198581,0.003661198,-0.034458113
7599,-7.420529219,-2.961738532,0.117568683,0.55032125,0.834235001,0.003653024,-0.034425869
7600,-7.420407197,-2.961910327,0.117657607,0.550250356,0.834283703,0.003639677,-0.034380252
7601,-7.420279762,-2.962099235,0.117751127,0.550194732,0.83432069,0.003618124,-0.034375183
7602,-7.420149923,-2.962307563,0.117854597,0.55017831,0.834330411,0.003615964,-0.034402302
7603,-7.420008902,-2.962547529,0.117978554,0.550223351,0.834300256,0.003665009,-0.034408072
7604,-7.419852084,-2.962823844,0.118119634,0.550306568,0.834246105,0.003774006,-0.034378393
7605,-7.419679377,-2.963131193,0.118273082,0.5504188,0.83417512,0.003941204,-0.03428528
7606,-7.419489869,-2.9634674,0.118454111,0.550521572,0.834111671,0.00415167,-0.034153815
7607,-7.419286579,-2.963827126,0.118652198,0.550603448,0.834062589,0.004403795,-0.034000701
7608,-7.419070131,-2.964209194,0.118856609,0.550651728,0.834034868,0.004654688,-0.033865142
7609,-7.418839307,-2.964611414,0.119073713,0.550684265,0.834017629,0.00490479,-0.033725044
7610,-7.418594858,-2.965032203,0.119292177,0.550700251,0.834011193,0.005108764,-0.033592616
7611,-7.418334313,-2.965478588,0.119511913,0.550686959,0.834023881,0.005290382,-0.033467173
7612,-7.418055553,-2.965950185,0.119729507,0.550684946,0.834029025,0.005451709,-0.033345978
7613,-7.417752859,-2.966447661,0.119948026,0.55069819,0.834023929,0.005641975,-0.033222845
7614,-7.417418891,-2.966979766,0.120166415,0.550720777,0.83401373,0.005873003,-0.033064057
7615,-7.417058467,-2.967534564,0.120380888,0.55073965,0.834007166,0.006095461,-0.032874464
7616,-7.41667065,-2.968119988,0.120595863,0.550715917,0.834029535,0.006281284,-0.032668933
7617,-7.416262907,-2.968720162,0.120790021,0.550619383,0.834100724,0.00641424,-0.032452049
7618,-7.415832134,-2.969337146,0.120975251,0.550499597,0.834187897,0.006507829,-0.032224131
7619,-7.415371969,-2.96997355,0.121148966,0.550354614,0.834291989,0.006574998,-0.031991331
7620,-7.414878075,-2.970624074,0.121306818,0.550186403,0.834412438,0.006637143,-0.031729386
7621,-7.41434632,-2.971296939,0.121458094,0.550018709,0.83453215,0.0066894,-0.031476364
7622,-7.413778534,-2.971999254,0.121595274,0.549847959,0.834651988,0.006740956,-0.031270444
7623,-7.41317859,-2.972726959,0.121717261,0.549653665,0.834784977,0.006770045,-0.031129681
7624,-7.41254511,-2.973484026,0.121824786,0.549431215,0.834933836,0.00679528,-0.031058876
7625,-7.411877781,-2.974262114,0.121921028,0.549190839,0.835092668,0.006820281,-0.03103453
7626,-7.411173984,-2.975065649,0.12200952,0.548958618,0.835245622,0.006870785,-0.031015765
7627,-7.410428995,-2.975906197,0.122091809,0.548768503,0.835371684,0.006956578,-0.030965872
7628,-7.40964157,-2.976794299,0.122175171,0.548646782,0.835454274,0.007095602,-0.030862889
7629,-7.408813224,-2.977727999,0.122255274,0.548599412,0.835490444,0.007268803,-0.030684983
7630,-7.407935934,-2.978715645,0.122326085,0.548585128,0.835507346,0.007483496,-0.030427449
7631,-7.407015606,-2.979731419,0.122390311,0.548558756,0.835534691,0.007712698,-0.030092935
7632,-7.406052081,-2.980778861,0.122442819,0.548502805,0.835582959,0.007941723,-0.029710608
7633,-7.405050562,-2.981857753,0.122478787,0.548407677,0.835656414,0.008148593,-0.02934244
7634,-7.404012237,-2.982971696,0.122502247,0.548267408,0.835757935,0.008331624,-0.029019095
7635,-7.402943652,-2.98410504,0.122509349,0.548079508,0.835888344,0.008468873,-0.028771635
7636,-7.401845502,-2.985263351,0.122497925,0.547842612,0.836048211,0.008559965,-0.02861098
7637,-7.400722871,-2.986445766,0.122463162,0.547576491,0.836224153,0.008553918,-0.028565429
7638,-7.399581926,-2.987646007,0.122399636,0.547261014,0.836429309,0.008449577,-0.028635612
7639,-7.39841442,-2.988877333,0.122305082,0.546917737,0.836650701,0.008262472,-0.028780636
7640,-7.397225959,-2.990113212,0.122186332,0.54655848,0.836882493,0.008017166,-0.028935188
7641,-7.396009383,-2.99136897,0.122046077,0.546212665,0.837106249,0.007753424,-0.029064358
7642,-7.394768683,-2.992644394,0.121886097,0.545912964,0.837301118,0.007496643,-0.02914917
7643,-7.393505067,-2.993941619,0.121707114,0.545655324,0.837470086,0.007265058,-0.029177763
7644,-7.392230713,-2.995245012,0.121504628,0.545415401,0.837628222,0.007015783,-0.029185268
7645,-7.390951493,-2.996553686,0.121274467,0.545169517,0.83779004,0.006743236,-0.029198892
7646,-7.389671107,-2.997859682,0.121028932,0.544910873,0.837959873,0.006429832,-0.029224116
7647,-7.388387114,-2.99917248,0.12076875,0.544642131,0.838136615,0.006077635,-0.029240839
7648,-7.387109344,-3.000483354,0.120493264,0.544369506,0.838316015,0.005657211,-0.029259111
7649,-7.385849214,-3.001795693,0.12019828,0.544062924,0.838517611,0.005119819,-0.02928376
7650,-7.384613985,-3.003099057,0.11989286,0.543698839,0.838756048,0.004471979,-0.029323455
7651,-7.383402278,-3.00438633,0.119574094,0.543276444,0.839031747,0.003808582,-0.029358609
7652,-7.382212938,-3.005647094,0.119257008,0.542795107,0.839345509,0.003211607,-0.029364512
7653,-7.381041261,-3.006874641,0.1189428,0.54220266,0.839730941,0.00268461,-0.02934306
7654,-7.379884392,-3.008067149,0.118634822,0.541495714,0.840190943,0.002270994,-0.029264557
7655,-7.378742129,-3.009227313,0.1183393,0.540681403,0.840720733,0.001950136,-0.02912845
7656,-7.377616955,-3.010360761,0.118051313,0.53977186,0.841312451,0.001692246,-0.02892812
7657,-7.376509644,-3.01147297,0.117772014,0.538810557,0.841937304,0.001490558,-0.028679921
7658,-7.375422514,-3.012562002,0.117504615,0.537820143,0.842579925,0.001343856,-0.028403484
7659,-7.374358544,-3.013630795,0.117241291,0.536791181,0.843245404,0.00121851,-0.028123522
7660,-7.373319134,-3.014670791,0.116978047,0.535738951,0.843924572,0.001129786,-0.027817549
7661,-7.372291711,-3.015689882,0.116727759,0.534689762,0.844601671,0.001097188,-0.02745308
7662,-7.371267746,-3.016685361,0.11649436,0.533680362,0.845255208,0.001175235,-0.026972638
7663,-7.370246501,-3.017655077,0.116285147,0.532723683,0.845876383,0.001345122,-0.026397222
7664,-7.369233186,-3.018609188,0.116089053,0.531831797,0.846455508,0.001540638,-0.025799984
7665,-7.368239901,-3.019547408,0.115899152,0.531007811,0.846990006,0.001687707,-0.025214807
7666,-7.367268716,-3.020473255,0.115702752,0.530271804,0.84746673,0.001786178,-0.024673165
7667,-7.366309401,-3.021393383,0.11551201,0.529611611,0.847893437,0.001862355,-0.024182477
7668,-7.36535029,-3.0223067,0.115330934,0.529037285,0.848264936,0.001958489,-0.023713146
7669,-7.3643839,-3.023215565,0.115160762,0.528547013,0.848581983,0.0020669,-0.023289525
7670,-7.363407801,-3.024133849,0.114997498,0.528124877,0.848853663,0.002150237,-0.02295539
7671,-7.362425588,-3.025056413,0.114840938,0.527791012,0.849067402,0.002152,-0.022728012
7672,-7.361435844,-3.025995548,0.114678748,0.527572183,0.849206192,0.002057926,-0.022631859
7673,-7.360441896,-3.026940054,0.114505304,0.527482283,0.849262143,0.001850054,-0.022645784
7674,-7.359441657,-3.027882362,0.114326042,0.527482557,0.849259703,0.001583336,-0.022750897
7675,-7.35843518,-3.028815875,0.114135079,0.527554024,0.849210397,0.00126672,-0.022953171
7676,-7.357418857,-3.029733279,0.113943494,0.52763253,0.849155493,0.000938909,-0.023194387
7677,-7.356388224,-3.030622638,0.113759248,0.527687287,0.84911548,0.000610887,-0.023423414
7678,-7.355336955,-3.031497914,0.113581446,0.527713059,0.849095355,0.000293106,-0.023577964
7679,-7.354267729,-3.03237103,0.113402342,0.527709379,0.849094128,-4.14E-05,-0.023705916
7680,-7.353186807,-3.033255514,0.113227633,0.527685704,0.849104341,-0.000417069,-0.023862964
7681,-7.352108196,-3.034143928,0.113043841,0.527676189,0.849103145,-0.000846518,-0.024103376
7682,-7.351034975,-3.035031479,0.112854806,0.527659868,0.849103575,-0.001310763,-0.024422634
7683,-7.349957914,-3.035919047,0.112669571,0.52764545,0.849101192,-0.00174027,-0.024787406
7684,-7.348868747,-3.03680309,0.112492053,0.527643272,0.849091855,-0.002096065,-0.025123804
7685,-7.347762723,-3.037688935,0.11232246,0.527651361,0.849077323,-0.002356567,-0.025420201
7686,-7.346635091,-3.03858888,0.11216481,0.527676043,0.849053621,-0.002520242,-0.025682511
7687,-7.345490892,-3.039505603,0.112015574,0.52777127,0.848988024,-0.002615948,-0.025883921
7688,-7.344332101,-3.040447079,0.111868235,0.527942146,0.848877413,-0.002668749,-0.026021263
7689,-7.343160587,-3.04141216,0.111722907,0.528181452,0.848725908,-0.002699502,-0.026103634
7690,-7.341979754,-3.042389434,0.111576223,0.528443188,0.848560879,-0.002724111,-0.026168887
7691,-7.340785095,-3.043372637,0.111423898,0.528701177,0.848398894,-0.002723343,-0.026210036
7692,-7.339570844,-3.044353417,0.111265263,0.528912076,0.848266513,-0.00270577,-0.026241503
7693,-7.338335206,-3.045325793,0.111103493,0.529059756,0.848173997,-0.00267724,-0.026257905
7694,-7.337073743,-3.046294652,0.110935293,0.529199593,0.848086696,-0.002642442,-0.026263347
7695,-7.335779497,-3.047271378,0.110760899,0.529359337,0.847987628,-0.002588224,-0.02624837
7696,-7.334460196,-3.048246046,0.110580848,0.529621021,0.847825696,-0.002512152,-0.02620787
7697,-7.333111607,-3.049231621,0.110396471,0.529994558,0.847594202,-0.002445863,-0.026150608
7698,-7.331731647,-3.050227248,0.110205466,0.530466708,0.847301936,-0.002366871,-0.026055677
7699,-7.330318397,-3.051233332,0.110006696,0.530986147,0.846980968,-0.00229031,-0.025917278
7700,-7.328867026,-3.052250233,0.109799719,0.531510168,0.846658074,-0.002204051,-0.025733045
7701,-7.327369764,-3.053278859,0.109591512,0.532003739,0.846356336,-0.002109152,-0.025466154
7702,-7.325826935,-3.054317064,0.109383451,0.532490282,0.846060751,-0.002008846,-0.025125074
7703,-7.324242555,-3.055367058,0.10916827,0.53297505,0.845767085,-0.001929191,-0.02473688
7704,-7.322620276,-3.056433911,0.108945596,0.533476128,0.845463178,-0.001919078,-0.024321833
7705,-7.320966543,-3.05751395,0.108711643,0.534037277,0.84512045,-0.001978038,-0.023910243
7706,-7.319278673,-3.058613009,0.108466713,0.534682728,0.844722958,-0.002045922,-0.023522742
7707,-7.317558591,-3.059726671,0.108219344,0.535393208,0.844282033,-0.002089364,-0.023186138
7708,-7.315805418,-3.060849006,0.107971959,0.536110675,0.843835,-0.002091623,-0.022879298
7709,-7.314014496,-3.061983028,0.107719719,0.536784537,0.843414777,-0.002032123,-0.022577552
7710,-7.312186386,-3.063118841,0.107463679,0.537372692,0.843049122,-0.001925732,-0.022249904
7711,-7.31031741,-3.064251593,0.107201892,0.537860241,0.84274883,-0.00174791,-0.021856691
7712,-7.308401155,-3.065379459,0.106931591,0.538238579,0.842519489,-0.001523229,-0.021396764
7713,-7.306443531,-3.066479255,0.106652052,0.538522836,0.842350892,-0.001263079,-0.020893402
7714,-7.30444382,-3.067551718,0.106360799,0.53871275,0.842242523,-0.000997073,-0.020374276
7715,-7.302393134,-3.068610502,0.106049874,0.5388247,0.842184171,-0.000776182,-0.019828329
7716,-7.300289675,-3.069655354,0.105724975,0.538873801,0.842165815,-0.000616895,-0.019271399
7717,-7.298134985,-3.070685051,0.105383267,0.538890975,0.842166182,-0.000474539,-0.018772663
7718,-7.295934606,-3.071696255,0.105027739,0.53891942,0.84215613,-0.000355997,-0.018406085
7719,-7.293689105,-3.07268577,0.104664815,0.538958688,0.842135769,-0.000265585,-0.01818814
7720,-7.291396207,-3.073644446,0.104298083,0.53899799,0.842113323,-0.000190819,-0.018063236
7721,-7.289057873,-3.074552401,0.103924744,0.539035894,0.84209084,-0.000163905,-0.017980426
7722,-7.28667194,-3.07541957,0.103546844,0.53906669,0.842072904,-0.000205544,-0.017896522
7723,-7.284255005,-3.07623108,0.103168873,0.539115543,0.842042975,-0.000350232,-0.017830792
7724,-7.28181558,-3.076990887,0.102779667,0.539150108,0.842021404,-0.000550128,-0.017799225
7725,-7.279356662,-3.077704902,0.102381441,0.539178647,0.842002488,-0.00077451,-0.017821256
7726,-7.276881626,-3.078373288,0.101982032,0.539168508,0.842007213,-0.000939211,-0.017896672
7727,-7.27438648,-3.079014095,0.101589686,0.539145126,0.842020019,-0.001022528,-0.017993758
7728,-7.271867578,-3.079641479,0.101210198,0.539115278,0.842038567,-0.00098497,-0.018022194
7729,-7.269321174,-3.08027278,0.100853618,0.539103606,0.842048083,-0.000852429,-0.017933245
7730,-7.26674979,-3.080921544,0.10051812,0.539103139,0.842053505,-0.000658822,-0.017699317
7731,-7.264161259,-3.081592664,0.100198744,0.539114836,0.84205395,-0.000508162,-0.017322841
7732,-7.261564755,-3.082288669,0.099905656,0.53911213,0.842066164,-0.0004471,-0.016807329
7733,-7.25897403,-3.083010192,0.099631096,0.539083408,0.842095968,-0.000528011,-0.016222879
7734,-7.256402659,-3.083754781,0.099374007,0.539022204,0.842145989,-0.00071977,-0.015642226
7735,-7.253856394,-3.084514189,0.099148664,0.538894134,0.842237302,-0.000942492,-0.015117878
7736,-7.251336515,-3.085287553,0.098965786,0.538634878,0.842410219,-0.001134785,-0.014703851
7737,-7.248843529,-3.086071721,0.098817755,0.538216572,0.842682505,-0.001263103,-0.014405632
7738,-7.246368299,-3.086866703,0.098721473,0.537603155,0.843078031,-0.001272097,-0.014165573
7739,-7.24390777,-3.087664865,0.098670567,0.536819734,0.843581688,-0.001138941,-0.013900024
7740,-7.241463663,-3.088466498,0.098660498,0.535914331,0.844162695,-0.000873645,-0.013579791
7741,-7.239043491,-3.089270439,0.098696345,0.534941267,0.844786379,-0.000478368,-0.013175186
7742,-7.236651523,-3.090080359,0.098766717,0.533957477,0.845416103,6.38E-05,-0.012689397
7743,-7.234277086,-3.090916461,0.098875284,0.533016504,0.846017945,0.00076809,-0.0121018
7744,-7.231915995,-3.091767716,0.099029154,0.53214494,0.846575962,0.001643274,-0.011322688
7745,-7.229549554,-3.092654771,0.099232583,0.531354831,0.847082085,0.002670134,-0.010337119
7746,-7.22717262,-3.093600227,0.099463261,0.530638237,0.847540477,0.003777259,-0.009161572
7747,-7.224799315,-3.094595529,0.099707421,0.529953757,0.847976183,0.004789674,-0.007903585
7748,-7.222434438,-3.095652732,0.099943834,0.529289955,0.848396212,0.005633131,-0.006654306
7749,-7.22008742,-3.096746857,0.100155656,0.52868052,0.848779889,0.006301466,-0.005468114
7750,-7.217755494,-3.097875407,0.100344173,0.528154761,0.849109629,0.00679556,-0.00438259
7751,-7.215441546,-3.099036344,0.100502464,0.52780682,0.849327046,0.007176119,-0.003468919
7752,-7.213145569,-3.100238908,0.100633617,0.527661748,0.84941731,0.007463628,-0.002758207
7753,-7.210863946,-3.101492796,0.100742781,0.527751004,0.849361385,0.007700983,-0.00219322
7754,-7.20858623,-3.102808362,0.100842298,0.52804453,0.849178308,0.007892483,-0.001698547
7755,-7.206305801,-3.104186401,0.100931081,0.528489123,0.848901448,0.008009731,-0.00119259
7756,-7.204026218,-3.105612601,0.101005266,0.529013721,0.848575127,0.008020111,-0.000643589
7757,-7.201761474,-3.107060902,0.101056872,0.529547784,0.848243397,0.007890994,-0.000129285
7758,-7.199524924,-3.108517782,0.101072023,0.530069766,0.84791948,0.00764982,0.000281267
7759,-7.197324586,-3.109976547,0.101046281,0.530551856,0.847620925,0.007293533,0.000547599
7760,-7.195159952,-3.11142653,0.100992825,0.530978008,0.847357079,0.006917003,0.000700111
7761,-7.193022714,-3.112874204,0.100925143,0.531382512,0.847105588,0.006647198,0.0007503
7762,-7.190914813,-3.1143141,0.100849003,0.531730379,0.846888606,0.006481917,0.000691595
7763,-7.188848427,-3.115728235,0.100766411,0.532005288,0.846717023,0.006361014,0.000439942
7764,-7.186824494,-3.11712203,0.100677409,0.532183127,0.846606189,0.006251308,1.51E-05
7765,-7.184846856,-3.118484194,0.100579804,0.532265727,0.846555542,0.006049338,-0.000562034
7766,-7.182917001,-3.119805793,0.100482449,0.53228449,0.84654471,0.005798557,-0.001285471
7767,-7.181034647,-3.121084402,0.100386337,0.532307518,0.846529918,0.005582313,-0.002154773
7768,-7.179199662,-3.122316171,0.100300257,0.532351528,0.846499839,0.005469426,-0.003155763
7769,-7.177403779,-3.123513595,0.100227891,0.532396929,0.84646655,0.00546445,-0.004246148
7770,-7.175646537,-3.124670792,0.100166865,0.532359379,0.846483623,0.005511819,-0.005346778
7771,-7.173927516,-3.125785353,0.100122817,0.53223543,0.846553866,0.005567231,-0.006403485
7772,-7.172242164,-3.126866294,0.100096491,0.531997453,0.846695242,0.005595333,-0.007387108
7773,-7.170593704,-3.127905254,0.100085919,0.531688636,0.846880535,0.005610805,-0.008310989
7774,-7.168982195,-3.128908782,0.100091257,0.531337701,0.847090788,0.005638324,-0.009254961
7775,-7.16740854,-3.12988519,0.100113765,0.531010782,0.847283791,0.005684637,-0.010267045
7776,-7.165861223,-3.130851544,0.100154339,0.530757514,0.847428376,0.005799687,-0.01131245
7777,-7.16432713,-3.13181423,0.100222161,0.530580778,0.847523622,0.005991723,-0.012322639
7778,-7.162802152,-3.132775754,0.100317309,0.530482896,0.847569171,0.006210844,-0.01325983
7779,-7.161285513,-3.133738986,0.100434281,0.53046552,0.847565112,0.006408275,-0.014094205
7780,-7.159783176,-3.134698779,0.100572466,0.530527833,0.847513681,0.006484814,-0.0147894
7781,-7.158291286,-3.135672053,0.100732207,0.530673902,0.84741326,0.00643371,-0.015316145
7782,-7.156811105,-3.136663009,0.100911269,0.53095341,0.847232207,0.006294866,-0.015698326
7783,-7.155343563,-3.137675067,0.101108052,0.531376348,0.846962868,0.006155287,-0.015974642
7784,-7.153889298,-3.138702796,0.101333732,0.53195195,0.846597858,0.006083048,-0.016192157
7785,-7.152443719,-3.139742987,0.101594603,0.532639265,0.846161861,0.006155259,-0.016359423
7786,-7.151003099,-3.14079065,0.101888062,0.53340971,0.845673265,0.00635438,-0.016444803
7787,-7.149564224,-3.141843299,0.102218265,0.534166983,0.845193174,0.006619991,-0.016441034
7788,-7.148132469,-3.142887015,0.102590773,0.534855154,0.844756985,0.006945562,-0.016351108
7789,-7.146712721,-3.14392984,0.102978871,0.535447795,0.84438063,0.007255319,-0.016259475
7790,-7.145319271,-3.144955548,0.103377357,0.535924158,0.844076564,0.007524163,-0.016230761
7791,-7.143951436,-3.145966021,0.103784364,0.536252654,0.843864006,0.007772939,-0.016315984
7792,-7.142613151,-3.1469503,0.104184017,0.536424932,0.843747439,0.008041136,-0.016549678
7793,-7.141298174,-3.147921395,0.104575741,0.536430889,0.843732917,0.008354163,-0.016937371
7794,-7.139999402,-3.148882762,0.104963601,0.536283944,0.843812802,0.008750008,-0.017404698
7795,-7.138704527,-3.149840195,0.10535298,0.536031418,0.843959223,0.009262752,-0.01781435
7796,-7.137401457,-3.15080156,0.105746137,0.535712921,0.844149008,0.009849119,-0.018086272
7797,-7.136088197,-3.151769534,0.10613429,0.535377753,0.844351299,0.010484079,-0.018210681
7798,-7.134768028,-3.152755702,0.10650844,0.535071036,0.844537419,0.011098147,-0.018230858
7799,-7.133446542,-3.153762235,0.10685772,0.534803666,0.844700398,0.011626805,-0.018195983
7800,-7.13212487,-3.154790074,0.107167388,0.534548398,0.84485673,0.012041283,-0.01816929
7801,-7.130798129,-3.155846836,0.107432958,0.534306459,0.845005167,0.012355005,-0.018172238
7802,-7.129458509,-3.156932315,0.107653729,0.534112816,0.845122908,0.012621749,-0.018206054
7803,-7.12809343,-3.15805097,0.107839416,0.533960929,0.845214077,0.012869847,-0.018255366
7804,-7.12670652,-3.159187241,0.107989049,0.533863356,0.845271038,0.013053919,-0.018340808
7805,-7.125304447,-3.160331559,0.108105264,0.533822039,0.845293155,0.013160824,-0.018447366
7806,-7.123879213,-3.161503234,0.108199268,0.533864483,0.845263695,0.013200326,-0.018540556
7807,-7.122431596,-3.162697922,0.108269391,0.533992174,0.845182123,0.013205887,-0.018577964
7808,-7.120959391,-3.163916801,0.108316596,0.534174083,0.845068329,0.013218102,-0.018516209
7809,-7.119461409,-3.165157263,0.108336198,0.534344992,0.844963168,0.013252142,-0.018359072
7810,-7.117935691,-3.166421151,0.108322442,0.534467997,0.844889146,0.013326488,-0.018129991
7811,-7.116382733,-3.167702208,0.108270688,0.534494459,0.844876554,0.013447443,-0.017845119
7812,-7.114793938,-3.169000967,0.108188902,0.534370056,0.844959958,0.013573643,-0.017523372
7813,-7.113166953,-3.170310318,0.108071404,0.534121122,0.84512297,0.013679666,-0.017165669
7814,-7.1115016,-3.171629842,0.107928262,0.533778927,0.845346022,0.013713737,-0.016795644
7815,-7.109799646,-3.172957978,0.107764792,0.533398861,0.845593555,0.013635242,-0.01647042
7816,-7.108059105,-3.17430337,0.107594708,0.533045579,0.84582402,0.013465437,-0.016211723
7817,-7.106278618,-3.17568043,0.107414821,0.532781677,0.845996448,0.013249664,-0.016066753
7818,-7.104463966,-3.177095172,0.10723616,0.532635684,0.846091391,0.01302868,-0.0160885
7819,-7.102613945,-3.178572051,0.107057538,0.532626798,0.846096635,0.0128094,-0.016281807
7820,-7.100736999,-3.180109933,0.106876331,0.532721737,0.846033039,0.012603615,-0.016637234
7821,-7.098834182,-3.181704478,0.106693939,0.532868417,0.845932883,0.012445238,-0.017144213
7822,-7.096904064,-3.183333861,0.106512142,0.532987789,0.845846761,0.012373512,-0.017724844
7823,-7.094929925,-3.184986861,0.106336926,0.533005457,0.845823594,0.012404942,-0.018268776
7824,-7.092907694,-3.186635366,0.106170416,0.532905369,0.845875984,0.01255255,-0.018658005
7825,-7.090834009,-3.188287788,0.106009571,0.532670154,0.8460155,0.01274871,-0.018914308
7826,-7.088717118,-3.189959613,0.105837985,0.532346232,0.846213359,0.012917321,-0.019067862
7827,-7.086570036,-3.191663421,0.105648944,0.531995297,0.846430264,0.012991869,-0.019183933
7828,-7.08439624,-3.193425722,0.105441449,0.531692557,0.846617555,0.012982713,-0.019318122
7829,-7.082194922,-3.195267459,0.105214362,0.5314892,0.846742267,0.012906633,-0.019498264
7830,-7.079973087,-3.197183617,0.104979848,0.53137362,0.846811581,0.012771568,-0.019725851
7831,-7.07772798,-3.199192584,0.104744563,0.531344866,0.846826,0.012591602,-0.019995239
7832,-7.075469958,-3.201274557,0.104513874,0.531368952,0.846806864,0.012351927,-0.020312614
7833,-7.07319926,-3.203424789,0.104292238,0.531405537,0.846779777,0.012094918,-0.020636803
7834,-7.070920013,-3.205630786,0.104079271,0.531409338,0.846773201,0.011852159,-0.020947262
7835,-7.068633935,-3.207891042,0.103866829,0.531354657,0.846803228,0.011640086,-0.021237463
7836,-7.06634692,-3.21019783,0.103656103,0.531192059,0.846900262,0.011484798,-0.021518397
7837,-7.064053991,-3.21255241,0.103440999,0.530856811,0.847104916,0.011440223,-0.021758415
7838,-7.061752317,-3.214936593,0.10322262,0.530329934,0.847429493,0.011528109,-0.021920728
7839,-7.059427584,-3.217354027,0.103002313,0.529573763,0.847897555,0.011769952,-0.021973489
7840,-7.057081472,-3.219782867,0.102791253,0.528587066,0.848509945,0.012167104,-0.021875733
7841,-7.054714409,-3.222232912,0.102566854,0.527370572,0.849265905,0.012615201,-0.021646244
7842,-7.052329067,-3.22471428,0.102330761,0.525969684,0.850136891,0.01303168,-0.021291628
7843,-7.049923253,-3.2272387,0.10208154,0.524466867,0.85106971,0.013409085,-0.020857848
7844,-7.047492165,-3.229819184,0.101815372,0.522942596,0.852013147,0.013779789,-0.020365552
7845,-7.045031245,-3.232465151,0.101538205,0.521475493,0.852918897,0.014117518,-0.019833315
7846,-7.042539164,-3.235177303,0.101249333,0.520102096,0.853764337,0.014426039,-0.019291343
7847,-7.040007489,-3.237970705,0.100950226,0.518830456,0.854545803,0.014664239,-0.01874534
7848,-7.03744102,-3.240825519,0.100642203,0.517634028,0.855279836,0.014794564,-0.018235566
7849,-7.034835283,-3.243727691,0.100338574,0.516481932,0.855984428,0.014827353,-0.017810727
7850,-7.032189983,-3.246665583,0.100049342,0.515379235,0.856655666,0.014802469,-0.017498603
7851,-7.029501918,-3.249642804,0.099782428,0.514322664,0.857294492,0.014761485,-0.017333475
7852,-7.026766115,-3.252666264,0.099553513,0.513288221,0.857916316,0.014708698,-0.017275768
7853,-7.023983542,-3.255731312,0.099362351,0.512223639,0.858552801,0.014666738,-0.017289275
7854,-7.021150558,-3.258844338,0.099196945,0.511063504,0.859243745,0.014618291,-0.017337448
7855,-7.01827098,-3.261999063,0.099057328,0.509777207,0.860007276,0.014564878,-0.01739394
7856,-7.015344991,-3.265196464,0.098936195,0.508367631,0.860841754,0.014509876,-0.017415212
7857,-7.012364827,-3.268457003,0.098828271,0.506862281,0.861731138,0.014459746,-0.017349053
7858,-7.009343255,-3.271758258,0.098733603,0.50527392,0.862667815,0.014407608,-0.017173446
7859,-7.006285402,-3.275103693,0.098650605,0.503668012,0.863611766,0.014389116,-0.016917559
7860,-7.003188132,-3.278508044,0.098576432,0.502111664,0.864523435,0.014396893,-0.016608329
7861,-7.000045549,-3.281974596,0.098517419,0.500614831,0.86539719,0.014457298,-0.016232112
7862,-6.996856006,-3.285496466,0.098478444,0.499206036,0.866216311,0.014577922,-0.015815168
7863,-6.993627416,-3.289070918,0.098448525,0.497880375,0.86698368,0.014716265,-0.015422807
7864,-6.990378167,-3.292691182,0.098422912,0.496632534,0.867702451,0.014790612,-0.015159805
7865,-6.987117208,-3.296348527,0.098400303,0.495449198,0.868380868,0.014783829,-0.015039897
7866,-6.983840166,-3.300038337,0.098387918,0.494355885,0.869004515,0.014711546,-0.015065923
7867,-6.980545214,-3.303756311,0.098388906,0.493355062,0.869572492,0.014592515,-0.015215851
